0,1.0,167.31309364626154,437.61522628505736,53439.0
0,2.0,166.90754488922576,438.2709635825228,53591.0
0,0.0,167.95104240964457,439.1257416574262,53455.0
1,0.0,14.009873563747975,18.060045321139633,55884.0
1,1.0,13.891260612866095,17.003046455983565,55885.0
1,2.0,13.399511449669824,16.129603675742334,54930.0
2,1.0,182.27923876129753,340.6312750233457,56412.0
2,2.0,181.22461194843015,340.38854204379834,55287.0
3,1.0,157.85899996319023,377.24741661222015,57467.0
3,2.0,157.799607344642,379.0546229338124,55256.0
3,0.0,157.9143325660068,376.1960936673379,55958.0
4,15.0,296.8810179717603,296.1354346323909,61477.0
4,1.0,295.8706308091022,296.4044658293468,65133.0
4,20.0,297.98252498101584,296.7909996580444,58577.0
4,26.0,296.8874794778548,295.16087497018833,60154.0
4,44.0,294.8296937158378,297.11169822904594,64170.0
4,59.0,293.7217886222036,296.396857021197,61265.0
4,0.0,295.97064109028156,296.7410438804655,64095.0
4,32.0,295.0245179230038,296.3843722521642,61368.0
4,65.0,294.7919918099192,297.51769663853247,56709.0
4,34.0,295.09601516881037,296.958968549555,62101.0
4,51.0,294.81203418963366,296.5824350330936,62752.0
4,13.0,296.1084514473155,297.1402019653881,61929.0
4,42.0,295.242549405945,297.06869168800273,60688.0
4,4.0,296.89446932106296,296.48205089964836,63608.0
4,18.0,297.1719457648128,297.06333734810664,62738.0
4,56.0,293.79706350035485,296.9202529382594,66716.0
4,63.0,293.8167747163522,297.12738521217045,56428.0
4,64.0,294.7971704679444,297.44058453423526,56307.0
4,6.0,296.56860731505526,296.19210332592087,59781.0
4,22.0,297.9950317436378,296.8366041903785,61336.0
4,46.0,295.45574236823796,296.8050690936092,64187.0
4,39.0,294.08424640313,298.15512825268667,63415.0
4,54.0,293.78760117306933,297.1559795684696,65443.0
4,58.0,294.5646619896767,296.42597287055355,63505.0
4,14.0,296.7945112170892,296.937730507245,61410.0
4,8.0,296.660369808245,297.36314483014536,62096.0
4,21.0,298.10505655771857,296.61963594827586,60544.0
4,27.0,295.9783907850004,296.11643754343146,60559.0
4,45.0,295.7241175144164,296.9787531665254,66054.0
4,60.0,293.6006138963388,297.0508282696559,55853.0
4,66.0,294.1424514953474,297.23080925006633,55298.0
4,38.0,293.95331838439705,297.93221604821764,63569.0
4,33.0,294.79725055383244,296.1812607104058,61952.0
4,5.0,296.8181377743275,296.4960121594378,59615.0
4,52.0,294.2076202088301,296.7816917985657,66269.0
4,37.0,294.2035477606181,297.6351148432836,61776.0
4,55.0,294.04465560880806,296.8540373743114,66526.0
4,19.0,298.0365851469175,296.53074463862,61970.0
4,29.0,295.4073348629252,296.2093421867298,60822.0
4,23.0,297.07778562664004,295.654619624997,60153.0
4,3.0,296.5105315897217,296.38699799148543,65627.0
4,11.0,296.8993117930448,296.90026104877296,62838.0
4,61.0,294.8376630829605,297.03062431794183,58364.0
4,47.0,295.4560530251775,297.0286908178035,64711.0
4,68.0,293.8475940393324,296.6490787176069,59892.0
4,41.0,295.0452363803035,296.6553667706831,61927.0
4,16.0,297.9488952619537,296.64973270380744,60462.0
4,53.0,294.43223089323504,297.1391692090232,67445.0
4,30.0,296.2565888902718,295.8320943747571,62728.0
4,36.0,294.92627445279345,296.7124213092113,62773.0
4,10.0,296.67942042482287,296.7452862169645,61780.0
4,25.0,297.1078443923429,296.02716921747276,61400.0
4,48.0,295.0019481769182,296.6657623774676,63152.0
4,31.0,295.25875951658793,296.06689535461754,61110.0
4,12.0,296.7949815304726,296.9912679546608,60889.0
4,43.0,294.78031870220474,297.13774904422223,62611.0
4,35.0,295.50960795240803,297.3046101937313,60413.0
4,49.0,294.65744938407005,296.5635064678346,66731.0
4,2.0,295.7826177645367,296.394395587061,64158.0
4,7.0,296.40829786260383,296.97720475362485,61583.0
4,17.0,297.8465439794489,297.11795951212537,64479.0
4,28.0,295.95670707226077,295.83067706973804,60127.0
4,57.0,294.2669695209886,296.5270261376248,64778.0
