0,0.0,222.2020025356151,148.72506100214645,56003.0
0,1.0,222.39955578016338,149.15724131436968,54217.0
1,1.0,254.17486477819708,67.424989448438,55072.0
1,0.0,255.43291496640157,67.80534404963494,55864.0
1,2.0,255.69037949884947,66.15197117551816,54398.0
2,2.0,59.53680131001188,490.830826327239,54035.0
2,0.0,60.772545604146146,489.5923871975284,54633.0
2,3.0,60.22901097427902,490.7638126858235,54753.0
2,1.0,59.76004329856141,491.6249225912393,53979.0
3,1.0,235.25992845592037,60.700535135606145,57265.0
3,0.0,232.52521960706784,61.09177201229182,58914.0
4,1.0,225.08433318183043,51.70905539594558,67005.0
4,2.0,224.57779686380997,51.034840177631004,62478.0
4,0.0,224.37749797911843,51.82768120232916,67005.0
5,7.0,69.30586518190344,440.7801780216734,54478.0
5,1.0,70.28880968214648,440.3992283763541,52911.0
5,6.0,69.83663015938133,440.6607360494259,54835.0
5,2.0,70.73631378108648,440.514019043228,55873.0
5,4.0,70.01720326161475,439.6869611662692,54643.0
5,5.0,70.29196418089403,439.70150064568685,55493.0
5,8.0,68.73415687641656,441.8235069823778,57022.0
5,3.0,69.12375543087882,440.32266355258565,54221.0
5,0.0,69.90534597621719,440.993884446445,56222.0
5,9.0,68.74225243647047,442.5622146556097,56795.0
6,1.0,267.1901033808577,431.69477233183954,56201.0
6,0.0,267.02889521803417,433.0284515792609,56316.0
7,4.0,63.33873084389281,38.94116752816068,54686.0
7,1.0,64.88777619353209,39.57848923641182,55688.0
7,2.0,61.916479490068845,38.54084165047027,55483.0
7,3.0,63.302061467215644,39.82862470211179,54980.0
7,0.0,65.16571028492986,39.85316014613009,55885.0
8,1.0,258.9963437339238,432.85495400724716,58029.0
8,2.0,258.27743779003094,432.8633817259543,54044.0
8,0.0,258.0831933659075,432.4116430506364,56400.0
9,0.0,236.27675118884653,33.19173888316778,66255.0
9,1.0,236.6029885252041,34.774466443306814,64366.0
9,2.0,234.75835247903365,34.21171589913804,60146.0
10,0.0,240.83542801443582,429.2440798386136,58498.0
10,1.0,240.78804438800756,429.1297365141368,56271.0
10,2.0,240.44326957126955,428.91380922284526,52229.0
11,0.0,323.35088474011513,319.802164409719,59797.0
11,1.0,324.2071469050637,319.53388167834686,55290.0
11,2.0,324.54276501360397,322.191581482152,55273.0
12,0.0,276.3886153746644,15.123621771967859,59490.0
12,1.0,276.4893739050353,13.297959134616343,57261.0
12,2.0,274.77273590277383,15.145923717499448,55041.0
12,3.0,276.92257484283647,13.409534210012852,54683.0
13,2.0,284.63387948182293,283.05340799739196,54251.0
13,0.0,284.63115853707393,282.3199306731561,53346.0
13,1.0,284.6601002822727,282.8071854371743,52588.0
14,0.0,257.98289400522066,264.57735706280204,55349.0
14,1.0,259.5510364679125,262.72903416698006,54864.0
15,4.0,292.1674776476533,201.66265774145333,54048.0
15,1.0,289.8863805486767,199.92237066051547,55349.0
15,2.0,291.050715625917,199.19335358955,53907.0
15,3.0,292.45496878071094,200.65841945601133,55560.0
15,0.0,291.74263228371194,200.27952940908477,54488.0
16,1.0,385.4136290250138,196.75208348415688,55378.0
16,0.0,384.2081783954451,197.97402567417583,57545.0
17,2.0,232.83054846790068,51.81740993754456,61093.0
17,1.0,232.97523699544857,50.74261784242122,58498.0
17,3.0,234.25829505809125,51.80093288243845,57139.0
18,4.0,407.982610001563,11.168657696561056,56034.0
18,1.0,411.92522869969747,11.00267956698492,59035.0
18,2.0,410.7628530218706,10.151012297461497,60876.0
18,3.0,407.5270342991661,9.86270508180493,57339.0
19,16.0,237.5391546594825,421.40368035343636,57394.0
19,11.0,236.59213079562198,420.69557314642094,55381.0
19,1.0,236.3510086653845,421.53093531814756,57780.0
19,3.0,236.99703355154537,420.6445476788238,57326.0
19,15.0,237.4553072171207,420.95213147722484,55073.0
19,19.0,237.46108933323166,421.00189740328375,55928.0
19,10.0,236.61861907980827,421.2649750551307,56185.0
19,9.0,235.7002259186906,420.78441711526125,57764.0
19,18.0,236.21393771000402,420.4546984320546,56800.0
19,7.0,235.8482300765858,420.21836208280934,57016.0
19,17.0,236.5067249956545,421.19446382030526,58446.0
19,13.0,236.91881892483903,421.35786275284045,55931.0
19,6.0,236.14086726483794,421.04916979720366,56811.0
19,20.0,237.3590019763047,420.8544450284818,57345.0
19,12.0,237.36471285755448,420.7869485866226,58141.0
19,2.0,236.78522811793562,421.27168818384547,58662.0
19,4.0,236.51373202609741,421.38552241768014,56034.0
19,5.0,235.6067092452021,420.73993994514444,56725.0
19,8.0,234.921941684307,419.9936783101427,57016.0
19,21.0,237.74374544455867,420.69450085193847,58108.0
19,14.0,237.55793238827206,421.13716145574796,56247.0
20,1.0,233.47340933829958,9.663165011761862,53045.0
20,2.0,233.27767069911317,8.732290362899539,52699.0
21,1.0,218.1782471384427,220.9489754987445,55868.0
21,2.0,219.29067172166796,223.0623316001027,51528.0
22,4.0,224.13942795083113,224.88536449451777,54974.0
22,5.0,223.88118403969668,222.99212010901553,55289.0
23,3.0,202.92525532705267,1.1081844271820074,54374.0
23,4.0,201.98594900734307,1.2294307416499937,57328.0
23,5.0,203.0,0.0,54564.0
24,4.0,220.82206819361403,214.60630818466387,63191.0
24,5.0,220.40319381937908,214.183798984092,55841.0
25,7.0,219.06001918899577,199.24213189021137,58016.0
25,6.0,219.16339685115844,201.9550680866787,65783.0
25,4.0,218.89862638366475,202.0452643544501,59354.0
25,8.0,218.77740651386796,200.85582780511913,56760.0
25,5.0,218.72623018403223,200.1566945070156,62533.0
26,5.0,232.03062921979202,291.6304728276119,59450.0
26,4.0,232.2842638920166,291.20893337642667,59060.0
27,5.0,224.02539506106098,50.561520242077776,57668.0
27,4.0,224.2359502412068,50.06543450052803,58904.0
28,3.0,215.24265027237283,152.8185267961108,62838.0
28,4.0,216.71957767274702,152.6539960076729,57630.0
29,2.0,310.1163731247169,466.9095833578765,56641.0
29,4.0,308.0672974606982,464.78117143053345,53934.0
29,3.0,309.2310837665492,466.0394705175991,55735.0
30,3.0,130.1840864325166,337.0337316207305,52998.0
30,4.0,131.06168795159755,337.1418350849435,51777.0
30,2.0,129.44376801713264,337.81294467753503,53417.0
31,3.0,278.97457540171047,287.9963001783715,56052.0
31,4.0,281.03003653893217,288.5571118778965,55800.0
32,4.0,225.05948859949152,216.73554302871094,69020.0
32,3.0,223.78348302634606,214.92681940158502,54426.0
33,4.0,355.2811859362979,200.58558029280255,56152.0
33,3.0,355.45561283776703,200.50019525105924,60553.0
34,4.0,159.58751185272828,184.84123821872143,55931.0
